"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Oct-2023","EQ","223.00","223.00","218.85","225.10","219.55","219.65","220.48","266.95","218.85","96,96,908","2,13,79,94,880.85","1,34,087"
"06-Oct-2023","EQ","226.50","227.65","223.70","225.40","225.30","225.10","225.14","266.95","223.50","75,31,900","1,69,56,96,195.60","87,525"
"05-Oct-2023","EQ","225.90","227.90","224.20","224.65","225.05","225.40","225.86","266.95","223.50","1,38,94,930","3,13,83,24,939.35","1,17,800"
"04-Oct-2023","EQ","230.00","230.00","223.50","231.40","224.60","224.65","225.73","266.95","223.50","2,32,96,548","5,25,86,53,311.30","2,14,101"
"03-Oct-2023","EQ","231.50","233.90","230.55","231.20","231.10","231.40","232.08","266.95","224.75","1,31,85,432","3,06,00,42,923.95","1,30,173"
"29-Sep-2023","EQ","225.90","232.90","225.00","225.05","231.00","231.20","229.48","266.95","224.75","1,24,11,231","2,84,81,32,582.75","1,06,913"
"28-Sep-2023","EQ","228.00","228.85","224.75","227.35","225.00","225.05","225.88","266.95","224.75","91,43,582","2,06,53,93,914.95","1,33,113"
"27-Sep-2023","EQ","231.20","231.20","227.00","230.40","227.30","227.35","227.92","266.95","226.35","1,09,84,321","2,50,35,91,878.70","1,13,266"
"26-Sep-2023","EQ","231.10","231.70","230.00","229.75","230.70","230.40","230.72","266.95","226.35","80,58,261","1,85,92,09,473.40","89,985"
"25-Sep-2023","EQ","230.00","230.85","227.50","227.80","229.25","229.75","229.26","266.95","226.35","1,33,92,150","3,07,02,85,682.85","1,21,802"
"22-Sep-2023","EQ","227.95","232.25","226.35","227.65","228.20","227.80","228.23","266.95","226.35","3,83,27,554","8,74,73,08,323.55","1,60,047"
"21-Sep-2023","EQ","230.00","235.60","226.80","229.65","227.70","227.65","230.68","266.95","226.80","3,31,01,551","7,63,58,95,847.00","1,78,122"
"20-Sep-2023","EQ","230.40","232.00","229.00","233.20","229.95","229.65","230.06","266.95","229.00","1,83,17,607","4,21,41,93,237.85","2,52,513"
"18-Sep-2023","EQ","240.00","240.85","232.10","239.40","233.60","233.20","235.92","266.95","232.10","2,46,94,419","5,82,59,70,990.55","2,43,174"
"15-Sep-2023","EQ","243.80","244.65","237.65","242.55","239.40","239.40","240.60","266.95","236.60","2,74,16,106","6,59,63,70,879.40","1,72,549"
"14-Sep-2023","EQ","242.00","244.55","241.25","240.20","242.85","242.55","242.68","266.95","236.60","1,40,55,236","3,41,09,33,151.45","1,69,150"
"13-Sep-2023","EQ","244.80","247.80","236.60","244.25","241.00","240.20","241.39","266.95","236.60","2,78,10,990","6,71,33,36,513.55","2,19,521"
"12-Sep-2023","EQ","251.75","252.00","240.90","250.15","244.00","244.25","246.21","266.95","240.90","3,95,00,716","9,72,55,22,530.40","2,57,463"
"11-Sep-2023","EQ","256.95","257.70","250.00","253.20","250.05","250.15","252.22","266.95","246.05","2,49,82,858","6,30,12,23,367.10","2,26,553"
