"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Oct-2023","EQ","569.80","574.00","567.00","572.65","571.30","571.20","570.92","629.55","499.35","1,14,41,499","6,53,21,50,778.60","2,39,777"
"18-Oct-2023","EQ","577.75","579.25","569.35","576.45","572.75","572.65","573.26","629.55","499.35","1,17,77,454","6,75,15,31,244.10","2,70,057"
"17-Oct-2023","EQ","577.70","579.95","575.30","575.65","576.70","576.45","577.46","629.55","499.35","1,07,65,224","6,21,64,66,935.70","2,69,728"
"16-Oct-2023","EQ","576.00","578.75","571.50","576.15","575.50","575.65","576.02","629.55","499.35","1,12,90,293","6,50,33,88,837.60","4,85,503"
"13-Oct-2023","EQ","577.75","581.30","574.80","586.05","576.20","576.15","577.07","629.55","499.35","1,90,64,577","11,00,16,25,403.05","4,65,129"
"12-Oct-2023","EQ","590.80","593.00","585.00","588.35","585.60","586.05","588.33","629.55","499.35","1,19,83,797","7,05,03,77,951.75","1,71,954"
"11-Oct-2023","EQ","596.90","597.00","587.60","591.65","588.90","588.35","591.39","629.55","499.35","1,42,20,119","8,40,95,71,970.95","2,09,131"
"10-Oct-2023","EQ","587.00","595.00","585.75","585.10","591.20","591.65","590.68","629.55","499.35","1,03,73,508","6,12,74,06,833.20","2,50,192"
"09-Oct-2023","EQ","588.00","589.00","581.55","594.25","584.55","585.10","584.53","629.55","499.35","91,89,597","5,37,16,08,921.20","2,35,554"
"06-Oct-2023","EQ","593.40","598.95","592.20","592.15","594.00","594.25","595.04","629.55","499.35","82,16,780","4,88,92,95,417.95","1,87,684"
"05-Oct-2023","EQ","590.00","594.35","587.10","586.25","592.00","592.15","591.18","629.55","499.35","1,32,48,028","7,83,20,00,311.45","2,09,600"
"04-Oct-2023","EQ","600.00","600.45","584.45","602.95","585.20","586.25","590.41","629.55","499.35","2,49,14,612","14,70,97,73,963.60","3,08,578"
"03-Oct-2023","EQ","596.60","604.90","589.60","598.55","603.10","602.95","597.63","629.55","499.35","1,53,22,196","9,15,69,85,818.05","2,45,784"
"29-Sep-2023","EQ","592.85","600.00","591.30","589.95","598.30","598.55","597.22","629.55","499.35","1,21,89,735","7,27,99,47,317.40","2,24,164"
"28-Sep-2023","EQ","591.25","595.20","588.85","589.75","590.50","589.95","591.37","629.55","499.35","2,19,60,816","12,98,69,61,371.85","2,87,488"
"27-Sep-2023","EQ","593.45","594.30","588.20","594.40","590.00","589.75","590.74","629.55","499.35","98,65,347","5,82,78,26,886.25","2,32,626"
"26-Sep-2023","EQ","594.00","595.00","591.25","594.05","594.45","594.40","593.80","629.55","499.35","83,27,427","4,94,48,09,375.45","1,85,873"
"25-Sep-2023","EQ","601.50","601.50","590.45","598.15","593.95","594.05","594.79","629.55","499.35","97,12,784","5,77,71,09,828.20","2,62,285"
"22-Sep-2023","EQ","593.50","602.00","591.40","588.15","598.70","598.15","598.12","629.55","499.35","1,87,84,139","11,23,52,13,845.05","2,95,166"
"21-Sep-2023","EQ","600.00","606.60","584.65","601.10","587.90","588.15","593.29","629.55","499.35","2,34,53,425","13,91,46,25,160.45","4,25,490"
"20-Sep-2023","EQ","600.85","606.80","599.40","603.95","601.00","601.10","602.78","629.55","499.35","2,13,14,600","12,84,80,60,287.55","3,51,772"
"18-Sep-2023","EQ","598.80","608.40","597.05","598.80","603.00","603.95","605.18","629.55","499.35","1,93,05,055","11,68,30,85,228.80","3,36,027"
"15-Sep-2023","EQ","599.35","600.70","595.20","597.30","598.05","598.80","598.23","629.55","499.35","1,17,56,389","7,03,30,62,065.15","1,82,595"
"14-Sep-2023","EQ","598.45","603.70","595.20","596.45","596.60","597.30","598.77","629.55","499.35","1,31,78,911","7,89,11,38,917.75","2,60,528"
"13-Sep-2023","EQ","588.40","598.00","583.45","588.35","596.35","596.45","592.24","629.55","499.35","1,93,77,172","11,47,59,63,581.80","2,79,643"
"12-Sep-2023","EQ","593.65","594.25","584.65","591.70","587.60","588.35","588.44","629.55","499.35","1,60,93,060","9,46,98,53,287.90","2,54,109"
"11-Sep-2023","EQ","587.00","592.30","585.35","583.45","591.25","591.70","590.12","629.55","499.35","1,09,46,134","6,45,95,50,843.30","2,71,751"
